wanted_auth_no,company,title,wage,region,cert,education,career,reg_date,due_date,detail_url
KF10532608130005,진영티비엑스주식회사,"(내동)사상, 포장원 모집","시급10,320 원 이상 ~ 10,320 원 이하",경남 창원시 성산구,[인증],,관계없음,26-08-13,26-10-12,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10532608130005
K131132608130019,주식회사 유원감리,전기감리 기술 신입을 위한 기회: 뛰어난 전문성을 키워나가세요,월급230 만원 이상,경남 창원시 성산구,[인증],,신입,26-08-13,26-10-12,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608130019
K131312608130019,엠아이엔테크(MIN TECH),펌웨어 및 하드웨어 개발자 모집,"연봉6,000 만원 이상 ~ 9,000 만원 이하",경남 창원시 성산구,[인증],,경력 3년 1개월,26-08-13,26-10-12,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131312608130019
KF10532608130003,(주)부산정밀공업사,생산직 자동차부품 검사원 모집[팔용동],"시급10,320 원 이상 ~ 10,320 원 이하",경남 창원시 의창구,[인증],,신입,26-08-13,26-10-12,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10532608130003
K131132608130011,진영티비엑스주식회사,2026 MCT 가공 엔지니어 모집,"시급10,320 원 이상 ~ 15,000 원 이하",경남 창원시 성산구,[인증],,관계없음,26-08-13,26-10-12,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608130011
K150112608130006,지엠종합관리주식회사,[경상남도 창원] 오피스텔 미화팀 미화원 채용건,월급180 만원 이상 ~ 180 만원 이하,경남 창원시 의창구,[인증],,관계없음,26-08-13,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K150112608130006
K131132608130009,주식회사 디케이산업,구인 모집-지게차 유도자,"시급10,320 원 이상 ~ 10,320 원 이하",경남 창원시 성산구,[인증],,경력 1년,26-08-13,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608130009
K131132608130008,원스탑주식회사,창원시 읍면동 안전요원 모집,월급250 만원 이상 ~ 250 만원 이하,경남 창원시 진해구,[인증],,관계없음,26-08-13,26-10-12,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608130008
K131132608130004,신성에레베이터(주),승강기 유지보수원 모집공고,"연봉4,500 만원 이상 ~ 5,000 만원 이하",경남 창원시 의창구,[인증],,경력 2년,26-08-13,26-10-12,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608130004
KC5U472608120001,주식회사케이엔잡,국민취업지원제도 직업상담사 경력자 충원 (채용시 마감),월급234 만원 이상 ~ 390 만원 이하,경남 창원시 성산구,[인증],,경력 1년,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KC5U472608120001
K131132608120068,제이테크(JTech),CNC 자동선반 / 연삭기 조작원  모집,"시급10,600 원 이상 ~ 13,000 원 이하",경남 창원시 성산구,[인증],,관계없음,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120068
K131132608120067,진영에이치앤에스,금형 고속가공 및 CAM 작업자 경력 채용,"연봉4,200 만원 이상",경남 창원시 의창구,[인증],,경력 5년,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120067
K131132608120066,진영에이치앤에스,금형 방전가공 작업자 경력 채용,"연봉4,200 만원 이상",경남 창원시 의창구,[인증],,경력 5년,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120066
K131132608120065,주식회사성오테크,생산관리부 책임자 구인,"연봉4,500 만원 이상",경남 창원시 성산구,[인증],,경력 3년,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120065
K131132608120057,태영메탈주식회사 진해공장,"조형원, 쇼트작업","일급85,000 원 이상 ~ 90,000 원 이하",경남 창원시 진해구,[인증],,관계없음,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120057
K131132608120056,(주)화신정밀,전산관리 사무원,"연봉2,588 만원 이상",경남 창원시 성산구,[인증],,신입,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120056
K131132608120055,주식회사 해운이엔지,(주)동림공업 내 협력사 조선선박 배관 설치 공사 취부경력자 모집합니다.,"일급120,000 원 이상 ~ 200,000 원 이하",경남 창원시 성산구,[인증],,경력 1년,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120055
K131132608120054,(주)화신정밀,생산관리부 책임자 구인,"연봉4,500 만원 이상",경남 창원시 성산구,[인증],,경력 3년,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120054
K131132608120038,보성정밀,머시닝센터(MCT) 세팅  (cam 프로그램 가능자)  경력모집,"시급12,000 원 이상 ~ 13,000 원 이하",경남 창원시 성산구,[인증],,경력 4년,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120038
K180612608120009,주식회사 케이웍스허브,[(주)케이웍스허브] 창원문성대학교  고교재학생맞춤형컨설턴트 채용(1명),"연봉3,000 만원 이상 ~ 3,100 만원 이하",경남 창원시 성산구,[인증],,경력 1년,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K180612608120009
K131132608120034,주식회사 명성프로텍,(주)명성프로텍 방산업체 와이어하네스/케이블조립체 생산 모집,"시급10,420 원 이상 ~ 10,420 원 이하",경남 창원시 의창구,[인증],,관계없음,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120034
K131132608120033,주식회사 명성프로텍,(주)명성프로텍 와이어하네스/케이블조립체 [품질부서원] 모집,"시급10,420 원 이상 ~ 10,420 원 이하",경남 창원시 의창구,[인증],,관계없음,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120033
K131132608120020,티씨에스코리아,티씨에스코리아 - 품질관리 직원 모집  (품질 사무 업무 / 제품 검사),"연봉3,000 만원 이상 ~ 3,600 만원 이하",경남 창원시 성산구,[인증],,관계없음,26-08-12,26-10-11,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120020
KF10772608120003,코아사글로벌 주식회사(KOASA GLOBAL CORPORATION),김 제조/가공 식품회사 품질관리원 채용 (육아휴직 대체근로/계약직),"연봉3,300 만원 이상",경남 창원시 진해구,[인증],,관계없음,26-08-12,26-09-18,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10772608120003
K131112608120007,주식회사한진시스텍,품질관리,"연봉3,200 만원 이상 ~ 3,500 만원 이하",경남 창원시 의창구,[인증],,경력 5년,26-08-12,26-10-09,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608120007
K131132608120002,무지개어린이집,365열린어린이집  휴일보육 교사 모집합니다.,"시급11,220 원 이상",경남 창원시 진해구,[인증],,신입,26-08-12,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608120002
K131132608110061,경일산업,"알루미늄티그(알곤) 용접사 경력자(책임감 있는분) - 알루미늄 제관, 용접 (방산제품)","연봉5,500 만원 이상",경남 창원시 의창구,[인증],,경력 3년,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110061
K131132608110058,수주간보호센터(창원점),요양보호사 모집 (팔용동 주간보호센터),월급216 만원 이상,경남 창원시 의창구,[인증],,관계없음,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110058
K131132608110054,주식회사부강테크,(주)부강테크  단순 종사원 모집(청소 및 정리정돈 업무),"시급10,320 원 이상",경남 창원시 진해구,[인증],,신입,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110054
K131132608110052,주식회사부강테크,성실한 직원 채용공고,"시급10,320 원 이상",경남 창원시 진해구,[인증],,관계없음,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110052
KF10792608110014,창원성심노인전문요양원,요양원 요양보호사 구인,월급273 만원 이상 ~ 273 만원 이하,경남 창원시 의창구,[인증],,관계없음,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10792608110014
K131132608110044,제이앤제이테크,CNC 선반 조작원 모집,"시급10,320 원 이상",경남 창원시 성산구,[인증],,관계없음,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110044
K131132608110033,주식회사 이환인테리어,"실내인테리어 현장직 신입·경력 직원 모집  “인테리어 기술을 제대로 배우고, 현장 전문가로 성장하고 싶은 분","연봉3,300 만원 이상 ~ 4,200 만원 이하",경남 창원시 의창구,[인증],,경력 1년,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110033
K131132608110031,대동테크,한화에어로스페이스 1차협력업체에서 정밀사상 전문가를 모집합니다.,"시급11,000 원 이상",경남 창원시 성산구,[인증],,관계없음,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110031
KF10802608110004,내 곁에 재가복지센터,(봉림동 휴먼시아) 3등급 어르신 케어 요양보호사 구인,"시급10,320 원 이상",경남 창원시 의창구,[인증],,관계없음,26-08-11,26-09-29,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10802608110004
K131212608110035,（주）주일건설,(주)주일건설 - 안전관리자 채용(경남 창원시 진해구 여좌동),"연봉5,000 만원 이상 ~ 6,000 만원 이하",경남 창원시 진해구,[인증],,경력 1년,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131212608110035
K131132608110022,동진로텍주식회사,용접직 사원 모집,"연봉4,500 만원 이상",경남 창원시 성산구,[인증],,관계없음,26-08-11,26-10-09,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110022
K131132608110018,창원시노인주간보호센터,재가센터 방문요양 요양보호사(성산구 가음동 은아아파트) 모집합니다.,"시급10,320 원 이상 ~ 10,320 원 이하",경남 창원시 성산구,[인증],,관계없음,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110018
K131132608110017,주식회사신세계엘리베이터,"승강기 유지관리,A/S기사 모집","연봉3,000 만원 이상 ~ 4,000 만원 이하",경남 창원시 의창구,[인증],,경력 5년,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110017
K131132608110016,세훈 TECH,함께 일하실 밀링공 모집합니다 (경력),"시급10,320 원 이상 ~ 10,320 원 이하",경남 창원시 성산구,[인증],,경력 5년,26-08-11,26-10-06,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110016
KF10532608110003,대동재가노인복지센터,재가요양보호사 모집[북면],"시급10,320 원 이상 ~ 10,320 원 이하",경남 창원시 의창구,[인증],,관계없음,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10532608110003
K131132608110008,제이와이(JY) 유통,삼립제빵 및 스낵류 배송 및 진열 담당 모집,월급287 만원 이상 ~ 300 만원 이하,경남 창원시 의창구,[인증],,관계없음,26-08-11,26-09-30,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110008
K131112608110009,주식회사유니스타,"자동차 부품 조립, 검사 등 생산직 사원 모집",월급216 만원 이상,경남 창원시 진해구,[인증],,관계없음,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112608110009
K131132608110005,주식회사 세하,"도장업체 (S/P,T/UP) 모집","시급10,320 원 이상",경남 창원시 진해구,[인증],,신입,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110005
K120032608110004,동부건설（주）,안전하고 건강한 작업 환경을 만들어가는 건설 현장 산업보건 관리 기술자를 모집합니다.,"연봉3,900 만원 이상 ~ 4,700 만원 이하",경남 창원시 진해구,[인증],,경력 3년,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K120032608110004
K131132608110002,(주)부경,(주)부경 CNC 수직선반 조작원 경력직 모집,"시급10,600 원 이상",경남 창원시 성산구,[인증],,경력 3년,26-08-11,26-10-10,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608110002
K131132608100105,주식회사시온,본사 정규직 현장관리직 사원 모집,"연봉3,400 만원 이상 ~ 3,500 만원 이하",경남 창원시 의창구,[인증],,경력 1년,26-08-10,26-10-09,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608100105
K131312608100094,주식회사휴밀,[주식회사 휴밀] 사업전략부 영업팀 해외영업,"연봉3,300 만원 이상 ~ 3,300 만원 이하",경남 창원시 의창구,[인증],,경력 3년,26-08-10,26-10-09,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131312608100094
K131312608100093,주식회사휴밀,[주식회사 휴밀] 사업전략부 영업팀 국내영업,"연봉3,300 만원 이상 ~ 3,300 만원 이하",경남 창원시 의창구,[인증],,경력 3년,26-08-10,26-10-09,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131312608100093
K131312608100092,주식회사휴밀,[주식회사 휴밀] 차세대 푸드 트렌드를 함께 만들어갈 상품기획자를 찾습니다.,"연봉3,300 만원 이상 ~ 3,300 만원 이하",경남 창원시 의창구,[인증],,경력 3년,26-08-10,26-10-09,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131312608100092
K131132608100103,보성정밀,사상원 모집합니다.,"시급10,320 원 이상 ~ 11,000 원 이하",경남 창원시 성산구,[인증],,경력 2년,26-08-10,26-10-09,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132608100103
